Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Mode
ORD10332,2025-08-08,CUST1219,Customer 1219,South,Telangana,Hyderabad,Electronics,Mobiles,Nova X5,3,27181.32,0.1,73389.57,4427.75,Net Banking
ORD10333,2025-06-07,CUST1081,Customer 1081,North,Punjab,Amritsar,Office Supplies,Stationery,Premium Notebook,3,364.91,0.0,1094.74,41.47,UPI
ORD10334,2025-02-15,CUST1033,Customer 1033,West,Maharashtra,Pune,Electronics,Headphones,SoundMax Pro,1,4498.52,0.0,4498.52,429.54,UPI
ORD10335,2025-01-06,CUST1031,Customer 1031,North,Uttar Pradesh,Lucknow,Furniture,Storage,Filing Cabinet,1,6593.32,0.05,6263.65,376.88,Credit Card
ORD10336,2025-04-09,CUST1242,Customer 1242,East,Odisha,Cuttack,Appliances,Kitchen,Mixer Grinder,1,4409.64,0.15,3748.2,519.69,UPI
ORD10337,2025-08-21,CUST1234,Customer 1234,South,Tamil Nadu,Coimbatore,Office Supplies,Binders,Document Binder,3,275.27,0.1,743.24,127.01,Credit Card
ORD10338,2025-02-06,CUST1218,Customer 1218,West,Gujarat,Ahmedabad,Electronics,Laptops,AeroBook 14,2,63716.24,0.15,108317.61,11350.61,UPI
ORD10339,2025-10-07,CUST1149,Customer 1149,North,Uttar Pradesh,Kanpur,Furniture,Tables,Office Table,2,11593.93,0.2,18550.29,371.01,Credit Card
ORD10340,2025-12-15,CUST1036,Customer 1036,East,Jharkhand,Ranchi,Electronics,Headphones,SoundMax Pro,2,4547.75,0.0,9095.5,2592.78,UPI
ORD10341,2025-10-29,CUST1193,Customer 1193,South,Karnataka,Mysuru,Office Supplies,Stationery,Premium Notebook,5,364.74,0.1,1641.35,140.94,Debit Card
ORD10342,2025-06-30,CUST1132,Customer 1132,East,West Bengal,Kolkata,Furniture,Tables,Office Table,1,11773.01,0.1,10595.71,1666.11,Credit Card
ORD10343,2025-04-05,CUST1068,Customer 1068,North,Uttar Pradesh,Lucknow,Appliances,Kitchen,Mixer Grinder,4,4017.67,0.2,12856.53,944.35,UPI
ORD10344,2025-04-09,CUST1090,Customer 1090,South,Tamil Nadu,Coimbatore,Electronics,Mobiles,Nova X5,4,29713.58,0.2,95083.45,8044.67,Debit Card
ORD10345,2025-07-07,CUST1132,Customer 1132,West,Gujarat,Surat,Furniture,Tables,Office Table,5,11540.24,0.1,51931.1,8037.53,UPI
ORD10346,2025-04-26,CUST1241,Customer 1241,South,Tamil Nadu,Coimbatore,Furniture,Storage,Filing Cabinet,7,7074.97,0.0,49524.77,5511.05,Cash
ORD10347,2025-07-10,CUST1009,Customer 1009,North,Delhi,New Delhi,Furniture,Chairs,Ergo Chair,1,8464.33,0.15,7194.68,1322.94,Net Banking
ORD10348,2025-09-10,CUST1030,Customer 1030,West,Gujarat,Surat,Electronics,Headphones,SoundMax Pro,1,4461.68,0.0,4461.68,220.56,UPI
ORD10349,2025-06-10,CUST1115,Customer 1115,East,West Bengal,Kolkata,Electronics,Accessories,Wireless Mouse,6,1105.36,0.15,5637.35,112.75,Net Banking
ORD10350,2025-09-13,CUST1045,Customer 1045,North,Delhi,Delhi,Electronics,Accessories,Wireless Mouse,3,1261.32,0.15,3216.38,588.5,Cash
ORD10351,2025-11-19,CUST1004,Customer 1004,West,Gujarat,Surat,Furniture,Tables,Office Table,3,12219.65,0.05,34826.0,6226.9,Net Banking
ORD10352,2025-05-08,CUST1069,Customer 1069,North,Punjab,Ludhiana,Office Supplies,Paper,A4 Paper Box,4,523.39,0.1,1884.21,551.75,Debit Card
ORD10353,2025-01-18,CUST1237,Customer 1237,East,Jharkhand,Ranchi,Electronics,Laptops,AeroBook 14,4,63758.82,0.05,242283.53,34473.2,UPI
ORD10354,2025-10-08,CUST1023,Customer 1023,North,Uttar Pradesh,Kanpur,Office Supplies,Binders,Document Binder,7,268.43,0.05,1785.06,457.92,Net Banking
ORD10355,2025-08-11,CUST1016,Customer 1016,West,Gujarat,Ahmedabad,Electronics,Accessories,Wireless Mouse,8,1287.55,0.05,9785.37,195.71,UPI
ORD10356,2025-02-23,CUST1022,Customer 1022,South,Karnataka,Bengaluru,Office Supplies,Paper,A4 Paper Box,4,522.61,0.1,1881.39,37.63,UPI
ORD10357,2025-02-27,CUST1229,Customer 1229,South,Karnataka,Mysuru,Appliances,Kitchen,Electric Kettle,2,1771.12,0.15,3010.9,467.25,UPI
ORD10358,2025-11-19,CUST1072,Customer 1072,South,Karnataka,Mysuru,Electronics,Accessories,Wireless Mouse,6,1287.11,0.15,6564.27,131.29,UPI
ORD10359,2025-12-26,CUST1048,Customer 1048,North,Delhi,Delhi,Office Supplies,Paper,A4 Paper Box,1,531.82,0.0,531.82,77.74,Credit Card
ORD10360,2025-06-23,CUST1190,Customer 1190,West,Maharashtra,Mumbai,Electronics,Laptops,AeroBook 14,2,59997.65,0.15,101996.01,17768.18,Debit Card
ORD10361,2025-10-07,CUST1225,Customer 1225,North,Uttar Pradesh,Lucknow,Office Supplies,Stationery,Gel Pen Pack,6,169.24,0.1,913.91,137.16,Net Banking
ORD10362,2025-04-24,CUST1247,Customer 1247,West,Gujarat,Vadodara,Electronics,Accessories,Wireless Mouse,2,1265.77,0.0,2531.54,407.01,UPI
ORD10363,2025-10-15,CUST1188,Customer 1188,West,Goa,Panaji,Furniture,Storage,Filing Cabinet,2,6650.05,0.0,13300.11,1709.89,Net Banking
ORD10364,2025-12-08,CUST1230,Customer 1230,East,West Bengal,Durgapur,Appliances,Kitchen,Mixer Grinder,1,4307.84,0.0,4307.84,750.23,Net Banking
ORD10365,2025-05-31,CUST1107,Customer 1107,East,West Bengal,Kolkata,Appliances,Home,Air Purifier,5,15427.62,0.15,65567.41,8714.39,UPI
ORD10366,2025-05-07,CUST1208,Customer 1208,South,Karnataka,Bengaluru,Electronics,Headphones,SoundMax Pro,3,4283.23,0.1,11564.72,794.93,Credit Card
ORD10367,2025-06-04,CUST1133,Customer 1133,North,Delhi,New Delhi,Office Supplies,Paper,A4 Paper Box,4,528.46,0.1,1902.46,268.29,Cash
ORD10368,2025-09-30,CUST1208,Customer 1208,East,Odisha,Cuttack,Appliances,Kitchen,Mixer Grinder,2,3904.78,0.0,7809.56,1839.07,Debit Card
ORD10369,2025-04-14,CUST1007,Customer 1007,West,Maharashtra,Pune,Electronics,Headphones,SoundMax Pro,4,4437.61,0.1,15975.38,1588.38,Debit Card
ORD10370,2025-10-26,CUST1051,Customer 1051,South,Tamil Nadu,Chennai,Appliances,Home,Air Purifier,5,15615.61,0.0,78078.03,12864.81,Debit Card
ORD10371,2025-09-03,CUST1065,Customer 1065,East,West Bengal,Kolkata,Office Supplies,Stationery,Premium Notebook,2,346.42,0.05,658.2,112.79,Credit Card
ORD10372,2025-06-25,CUST1009,Customer 1009,East,Odisha,Cuttack,Office Supplies,Stationery,Premium Notebook,2,363.93,0.1,655.07,100.61,UPI
ORD10373,2025-02-08,CUST1082,Customer 1082,West,Goa,Margao,Office Supplies,Binders,Document Binder,2,273.64,0.0,547.28,121.22,Credit Card
ORD10374,2025-06-19,CUST1045,Customer 1045,South,Karnataka,Mysuru,Appliances,Kitchen,Mixer Grinder,8,4382.28,0.15,29799.47,640.5,UPI
ORD10375,2025-09-04,CUST1122,Customer 1122,North,Punjab,Ludhiana,Electronics,Laptops,AeroBook 14,4,57425.02,0.0,229700.1,28247.47,Debit Card
ORD10376,2025-01-26,CUST1175,Customer 1175,West,Goa,Margao,Office Supplies,Paper,A4 Paper Box,7,494.55,0.1,3115.67,251.03,Cash
ORD10377,2025-12-21,CUST1195,Customer 1195,West,Maharashtra,Pune,Electronics,Mobiles,Nova X5,2,28164.0,0.05,53511.6,3971.96,Credit Card
ORD10378,2025-11-02,CUST1152,Customer 1152,North,Delhi,Delhi,Office Supplies,Stationery,Premium Notebook,5,374.35,0.1,1684.58,33.69,Net Banking
ORD10379,2025-01-13,CUST1220,Customer 1220,North,Delhi,Delhi,Electronics,Laptops,AeroBook 14,5,65322.77,0.0,326613.86,6532.28,Credit Card
ORD10380,2025-11-12,CUST1010,Customer 1010,West,Gujarat,Vadodara,Appliances,Kitchen,Mixer Grinder,4,4430.18,0.0,17720.73,4318.22,Debit Card
ORD10381,2025-11-09,CUST1073,Customer 1073,South,Tamil Nadu,Chennai,Office Supplies,Stationery,Premium Notebook,7,338.98,0.15,2016.93,40.34,Debit Card
ORD10382,2025-02-05,CUST1205,Customer 1205,West,Goa,Panaji,Office Supplies,Stationery,Premium Notebook,2,346.05,0.0,692.1,186.63,Net Banking
ORD10383,2025-06-22,CUST1048,Customer 1048,East,Odisha,Bhubaneswar,Electronics,Mobiles,Nova X5,1,27868.76,0.15,23688.45,3417.26,Debit Card
ORD10384,2025-01-20,CUST1163,Customer 1163,South,Tamil Nadu,Chennai,Electronics,Accessories,Wireless Mouse,4,1134.22,0.2,3629.49,150.99,UPI
ORD10385,2025-11-17,CUST1182,Customer 1182,East,West Bengal,Kolkata,Furniture,Tables,Office Table,4,11562.14,0.0,46248.55,9395.37,Net Banking
ORD10386,2025-09-21,CUST1087,Customer 1087,North,Delhi,Delhi,Appliances,Kitchen,Mixer Grinder,3,4500.32,0.0,13500.96,2561.93,Debit Card
ORD10387,2025-05-22,CUST1111,Customer 1111,East,West Bengal,Durgapur,Office Supplies,Binders,Document Binder,2,249.21,0.1,448.58,16.99,UPI
ORD10388,2025-05-23,CUST1209,Customer 1209,West,Maharashtra,Kolhapur,Office Supplies,Stationery,Gel Pen Pack,3,172.51,0.2,414.03,28.55,Debit Card
ORD10389,2025-04-02,CUST1238,Customer 1238,South,Karnataka,Bengaluru,Office Supplies,Stationery,Premium Notebook,2,326.67,0.15,555.34,13.28,Net Banking
ORD10390,2025-12-20,CUST1199,Customer 1199,East,West Bengal,Durgapur,Appliances,Kitchen,Mixer Grinder,3,4487.96,0.05,12790.68,2344.39,Credit Card
ORD10391,2025-11-18,CUST1244,Customer 1244,South,Karnataka,Mysuru,Office Supplies,Stationery,Premium Notebook,4,354.47,0.15,1205.18,51.14,Credit Card
ORD10392,2025-10-15,CUST1016,Customer 1016,West,Goa,Margao,Furniture,Storage,Filing Cabinet,4,6981.74,0.0,27926.94,4279.41,Cash
ORD10393,2025-08-03,CUST1053,Customer 1053,West,Goa,Panaji,Appliances,Home,Air Purifier,2,16520.71,0.2,26433.14,1591.65,Cash
ORD10394,2025-12-08,CUST1040,Customer 1040,West,Goa,Margao,Appliances,Kitchen,Electric Kettle,2,1755.54,0.2,2808.86,220.53,Credit Card
ORD10395,2025-02-20,CUST1100,Customer 1100,North,Uttar Pradesh,Noida,Office Supplies,Stationery,Gel Pen Pack,2,183.5,0.0,367.0,101.43,UPI
ORD10396,2025-06-02,CUST1020,Customer 1020,East,West Bengal,Kolkata,Electronics,Mobiles,Nova X5,2,25933.82,0.05,49274.26,5944.09,UPI
ORD10397,2025-07-05,CUST1216,Customer 1216,South,Telangana,Warangal,Electronics,Headphones,SoundMax Pro,5,4274.48,0.0,21372.38,5241.68,Debit Card
ORD10398,2025-03-04,CUST1239,Customer 1239,East,West Bengal,Durgapur,Office Supplies,Paper,A4 Paper Box,6,547.56,0.0,3285.36,636.04,Cash
ORD10399,2025-07-09,CUST1069,Customer 1069,South,Telangana,Hyderabad,Office Supplies,Stationery,Premium Notebook,2,364.94,0.15,620.4,118.98,UPI
ORD10400,2025-05-05,CUST1045,Customer 1045,West,Gujarat,Surat,Appliances,Home,Air Purifier,4,15129.59,0.05,57492.46,6543.19,Credit Card
ORD10401,2025-05-30,CUST1006,Customer 1006,South,Telangana,Warangal,Furniture,Tables,Office Table,6,12253.62,0.0,73521.73,15346.16,UPI
ORD10402,2025-11-10,CUST1220,Customer 1220,South,Telangana,Hyderabad,Office Supplies,Paper,A4 Paper Box,5,522.79,0.05,2483.26,331.15,Debit Card
ORD10403,2025-02-27,CUST1197,Customer 1197,South,Karnataka,Mysuru,Office Supplies,Stationery,Gel Pen Pack,2,165.61,0.2,264.97,5.3,UPI
ORD10404,2025-12-08,CUST1177,Customer 1177,South,Telangana,Hyderabad,Office Supplies,Paper,A4 Paper Box,7,498.47,0.1,3140.37,121.57,UPI
ORD10405,2025-11-01,CUST1039,Customer 1039,North,Punjab,Amritsar,Electronics,Accessories,Wireless Mouse,2,1143.98,0.05,2173.56,387.47,UPI
ORD10406,2025-06-29,CUST1102,Customer 1102,North,Delhi,Delhi,Office Supplies,Stationery,Premium Notebook,2,336.03,0.0,672.05,131.82,Debit Card
ORD10407,2025-06-19,CUST1130,Customer 1130,West,Maharashtra,Mumbai,Office Supplies,Paper,A4 Paper Box,1,545.45,0.2,436.36,8.73,Credit Card
ORD10408,2025-11-22,CUST1107,Customer 1107,West,Goa,Panaji,Electronics,Headphones,SoundMax Pro,3,4341.37,0.15,11070.48,1194.79,UPI
ORD10409,2025-09-28,CUST1039,Customer 1039,South,Karnataka,Mysuru,Electronics,Headphones,SoundMax Pro,1,4277.9,0.05,4064.0,701.97,Net Banking
ORD10410,2025-02-23,CUST1118,Customer 1118,North,Delhi,Delhi,Office Supplies,Stationery,Premium Notebook,2,350.24,0.0,700.48,110.38,UPI
ORD10411,2025-04-11,CUST1149,Customer 1149,South,Karnataka,Mysuru,Furniture,Chairs,Ergo Chair,2,8997.28,0.0,17994.55,3797.16,Credit Card
ORD10412,2025-09-21,CUST1168,Customer 1168,East,West Bengal,Kolkata,Electronics,Headphones,SoundMax Pro,5,4313.77,0.0,21568.86,4345.67,Net Banking
ORD10413,2025-02-22,CUST1229,Customer 1229,West,Maharashtra,Kolhapur,Office Supplies,Paper,A4 Paper Box,6,484.93,0.1,2618.64,294.7,Credit Card
ORD10414,2025-03-01,CUST1082,Customer 1082,West,Maharashtra,Kolhapur,Office Supplies,Binders,Document Binder,2,254.03,0.15,431.84,24.5,Credit Card
ORD10415,2025-04-18,CUST1054,Customer 1054,North,Punjab,Ludhiana,Electronics,Laptops,AeroBook 14,5,64456.71,0.05,306169.35,64441.89,UPI
ORD10416,2025-01-05,CUST1240,Customer 1240,East,Jharkhand,Jamshedpur,Electronics,Headphones,SoundMax Pro,5,4536.5,0.15,19280.11,2408.5,Cash
ORD10417,2025-04-13,CUST1110,Customer 1110,West,Gujarat,Ahmedabad,Appliances,Kitchen,Mixer Grinder,5,4412.89,0.05,20961.2,855.21,Credit Card
ORD10418,2025-07-15,CUST1012,Customer 1012,East,West Bengal,Durgapur,Office Supplies,Stationery,Gel Pen Pack,1,193.24,0.1,173.91,22.69,Cash
ORD10419,2025-09-19,CUST1209,Customer 1209,West,Maharashtra,Mumbai,Furniture,Chairs,Ergo Chair,4,8898.02,0.1,32032.88,1102.84,UPI
ORD10420,2025-12-31,CUST1165,Customer 1165,North,Uttar Pradesh,Noida,Appliances,Kitchen,Mixer Grinder,7,4269.76,0.0,29888.29,2764.08,Credit Card
ORD10421,2025-12-16,CUST1110,Customer 1110,West,Gujarat,Surat,Office Supplies,Paper,A4 Paper Box,4,519.45,0.05,1973.89,181.33,Cash
ORD10422,2025-02-16,CUST1038,Customer 1038,South,Telangana,Hyderabad,Electronics,Mobiles,Nova X5,2,25939.51,0.1,46691.12,5516.14,Net Banking
ORD10423,2025-12-21,CUST1143,Customer 1143,East,Odisha,Cuttack,Furniture,Storage,Filing Cabinet,3,7326.94,0.0,21980.83,4093.14,UPI
ORD10424,2025-11-07,CUST1007,Customer 1007,East,West Bengal,Kolkata,Electronics,Mobiles,Nova X5,4,27478.0,0.05,104416.38,11368.24,Cash
ORD10425,2025-11-04,CUST1078,Customer 1078,West,Goa,Panaji,Electronics,Accessories,Wireless Mouse,3,1133.23,0.1,3059.72,273.65,UPI
ORD10426,2025-05-24,CUST1178,Customer 1178,West,Goa,Panaji,Appliances,Kitchen,Mixer Grinder,1,4312.03,0.2,3449.62,119.95,Credit Card
ORD10427,2025-09-26,CUST1065,Customer 1065,East,West Bengal,Durgapur,Furniture,Storage,Filing Cabinet,2,6565.31,0.05,12474.08,2629.86,UPI
ORD10428,2025-05-04,CUST1102,Customer 1102,East,Jharkhand,Ranchi,Electronics,Accessories,Wireless Mouse,5,1216.47,0.15,5170.0,103.4,Debit Card
ORD10429,2025-04-16,CUST1195,Customer 1195,North,Punjab,Ludhiana,Furniture,Storage,Filing Cabinet,6,6894.4,0.05,39298.1,4554.36,Credit Card
ORD10430,2025-06-07,CUST1101,Customer 1101,West,Gujarat,Ahmedabad,Furniture,Storage,Filing Cabinet,1,6740.95,0.15,5729.81,1149.68,UPI
ORD10431,2025-05-27,CUST1044,Customer 1044,North,Punjab,Amritsar,Electronics,Laptops,AeroBook 14,7,65334.3,0.1,411606.07,62237.35,UPI
ORD10432,2025-05-25,CUST1031,Customer 1031,South,Tamil Nadu,Coimbatore,Furniture,Tables,Office Table,2,12029.93,0.15,20450.89,3705.28,UPI
ORD10433,2025-04-30,CUST1171,Customer 1171,South,Karnataka,Mysuru,Office Supplies,Stationery,Gel Pen Pack,4,178.52,0.05,678.38,13.57,Net Banking
ORD10434,2025-11-15,CUST1077,Customer 1077,West,Goa,Margao,Electronics,Mobiles,Nova X5,4,28168.86,0.1,101407.9,2843.74,Net Banking
ORD10435,2025-10-02,CUST1048,Customer 1048,East,Odisha,Cuttack,Appliances,Home,Air Purifier,5,15905.79,0.1,71576.05,10806.79,Cash
ORD10436,2025-04-02,CUST1082,Customer 1082,West,Maharashtra,Pune,Electronics,Headphones,SoundMax Pro,7,4704.46,0.05,31284.66,7697.41,UPI
ORD10437,2025-02-27,CUST1127,Customer 1127,West,Goa,Panaji,Office Supplies,Paper,A4 Paper Box,2,511.25,0.0,1022.5,81.92,Credit Card
ORD10438,2025-12-12,CUST1209,Customer 1209,South,Telangana,Hyderabad,Furniture,Chairs,Ergo Chair,5,8698.62,0.0,43493.12,5778.35,Debit Card
ORD10439,2025-08-17,CUST1209,Customer 1209,West,Maharashtra,Mumbai,Office Supplies,Stationery,Gel Pen Pack,1,169.94,0.0,169.94,31.97,Net Banking
ORD10440,2025-04-27,CUST1189,Customer 1189,East,West Bengal,Kolkata,Electronics,Accessories,Wireless Mouse,4,1283.07,0.15,4362.43,87.25,Credit Card
ORD10441,2025-11-14,CUST1203,Customer 1203,North,Punjab,Amritsar,Electronics,Laptops,AeroBook 14,4,60839.94,0.0,243359.77,47824.67,Cash
ORD10442,2025-10-06,CUST1084,Customer 1084,North,Uttar Pradesh,Noida,Electronics,Accessories,Wireless Mouse,4,1244.07,0.0,4976.27,99.53,Net Banking
ORD10443,2025-05-07,CUST1010,Customer 1010,North,Uttar Pradesh,Lucknow,Furniture,Tables,Office Table,2,11540.68,0.1,20773.23,3104.7,Net Banking
ORD10444,2025-05-09,CUST1029,Customer 1029,West,Maharashtra,Mumbai,Furniture,Chairs,Ergo Chair,6,8099.05,0.05,46164.61,3131.99,UPI
ORD10445,2025-02-27,CUST1048,Customer 1048,East,Jharkhand,Jamshedpur,Appliances,Home,Air Purifier,1,15467.96,0.05,14694.57,1560.1,UPI
ORD10446,2025-05-02,CUST1226,Customer 1226,East,Odisha,Bhubaneswar,Appliances,Kitchen,Electric Kettle,1,1908.94,0.0,1908.94,392.54,Credit Card
ORD10447,2025-01-01,CUST1209,Customer 1209,West,Goa,Panaji,Electronics,Laptops,AeroBook 14,4,62270.37,0.2,199265.19,20187.09,Credit Card
ORD10448,2025-08-27,CUST1246,Customer 1246,East,West Bengal,Durgapur,Electronics,Accessories,Wireless Mouse,3,1282.54,0.15,3270.46,300.69,UPI
ORD10449,2025-10-17,CUST1190,Customer 1190,West,Maharashtra,Mumbai,Furniture,Tables,Office Table,5,12467.59,0.15,52987.27,8495.6,UPI
ORD10450,2025-04-06,CUST1116,Customer 1116,West,Gujarat,Ahmedabad,Appliances,Kitchen,Electric Kettle,2,1797.25,0.05,3414.77,68.3,Debit Card
ORD10451,2025-05-06,CUST1234,Customer 1234,East,Odisha,Cuttack,Office Supplies,Paper,A4 Paper Box,1,488.36,0.1,439.53,56.83,Credit Card
ORD10452,2025-04-28,CUST1013,Customer 1013,West,Goa,Margao,Office Supplies,Paper,A4 Paper Box,5,545.18,0.0,2725.9,285.37,UPI
ORD10453,2025-02-17,CUST1172,Customer 1172,North,Uttar Pradesh,Kanpur,Appliances,Home,Air Purifier,3,14872.47,0.0,44617.42,10006.0,Debit Card
ORD10454,2025-03-30,CUST1047,Customer 1047,North,Delhi,Delhi,Electronics,Accessories,Wireless Mouse,2,1276.73,0.0,2553.45,531.36,Debit Card
ORD10455,2025-08-25,CUST1103,Customer 1103,South,Tamil Nadu,Coimbatore,Appliances,Home,Air Purifier,4,16518.84,0.1,59467.84,9849.92,Debit Card
ORD10456,2025-09-29,CUST1192,Customer 1192,West,Gujarat,Ahmedabad,Office Supplies,Stationery,Gel Pen Pack,3,192.77,0.05,549.39,138.82,UPI
ORD10457,2025-07-08,CUST1091,Customer 1091,West,Gujarat,Surat,Furniture,Chairs,Ergo Chair,3,8527.51,0.05,24303.41,5257.91,Debit Card
ORD10458,2025-07-11,CUST1246,Customer 1246,West,Goa,Margao,Office Supplies,Stationery,Premium Notebook,3,359.92,0.0,1079.75,160.86,Credit Card
ORD10459,2025-03-10,CUST1053,Customer 1053,North,Punjab,Amritsar,Office Supplies,Stationery,Gel Pen Pack,5,188.02,0.05,893.1,122.72,UPI
ORD10460,2025-10-05,CUST1218,Customer 1218,North,Delhi,Delhi,Office Supplies,Paper,A4 Paper Box,5,489.3,0.1,2201.85,345.84,Debit Card
ORD10461,2025-12-15,CUST1092,Customer 1092,West,Maharashtra,Pune,Furniture,Chairs,Ergo Chair,4,8637.3,0.05,32821.75,4825.85,Credit Card
ORD10462,2025-09-04,CUST1077,Customer 1077,South,Telangana,Hyderabad,Furniture,Tables,Office Table,1,11568.6,0.1,10411.74,1711.3,UPI
ORD10463,2025-03-17,CUST1204,Customer 1204,West,Goa,Margao,Electronics,Laptops,AeroBook 14,5,61975.86,0.0,309879.28,6197.59,Credit Card
ORD10464,2025-06-03,CUST1044,Customer 1044,East,Odisha,Bhubaneswar,Office Supplies,Binders,Document Binder,4,245.64,0.15,835.18,187.21,UPI
ORD10465,2025-05-24,CUST1156,Customer 1156,North,Uttar Pradesh,Lucknow,Appliances,Kitchen,Mixer Grinder,4,3986.92,0.1,14352.93,1711.9,UPI
ORD10466,2025-03-27,CUST1002,Customer 1002,South,Karnataka,Bengaluru,Furniture,Storage,Filing Cabinet,2,6653.17,0.0,13306.34,617.78,Cash
ORD10467,2025-07-04,CUST1101,Customer 1101,North,Punjab,Amritsar,Electronics,Accessories,Wireless Mouse,6,1187.03,0.0,7122.17,683.97,UPI
ORD10468,2025-10-12,CUST1057,Customer 1057,South,Karnataka,Mysuru,Office Supplies,Binders,Document Binder,4,265.12,0.1,954.45,19.09,Net Banking
ORD10469,2025-08-08,CUST1057,Customer 1057,East,Odisha,Bhubaneswar,Electronics,Mobiles,Nova X5,1,26093.44,0.15,22179.42,443.59,Credit Card
ORD10470,2025-03-10,CUST1034,Customer 1034,South,Telangana,Hyderabad,Furniture,Chairs,Ergo Chair,2,8505.02,0.05,16159.54,2061.03,UPI
ORD10471,2025-02-16,CUST1215,Customer 1215,West,Gujarat,Ahmedabad,Appliances,Kitchen,Mixer Grinder,6,3986.72,0.0,23920.34,6363.53,UPI
ORD10472,2025-04-04,CUST1058,Customer 1058,South,Tamil Nadu,Chennai,Electronics,Headphones,SoundMax Pro,1,4553.26,0.15,3870.27,469.26,Credit Card
ORD10473,2025-08-26,CUST1180,Customer 1180,East,West Bengal,Kolkata,Furniture,Tables,Office Table,7,12774.81,0.1,80481.3,10567.21,Debit Card
ORD10474,2025-07-23,CUST1237,Customer 1237,South,Karnataka,Bengaluru,Office Supplies,Stationery,Premium Notebook,4,353.18,0.05,1342.07,77.9,UPI
ORD10475,2025-08-06,CUST1157,Customer 1157,East,Odisha,Cuttack,Furniture,Storage,Filing Cabinet,4,7059.27,0.05,26825.21,2140.28,UPI
ORD10476,2025-12-07,CUST1035,Customer 1035,North,Uttar Pradesh,Noida,Electronics,Headphones,SoundMax Pro,2,4381.64,0.0,8763.28,943.94,Cash
ORD10477,2025-02-08,CUST1075,Customer 1075,East,Jharkhand,Jamshedpur,Office Supplies,Stationery,Premium Notebook,2,364.85,0.1,656.72,43.06,UPI
ORD10478,2025-04-10,CUST1176,Customer 1176,North,Delhi,Delhi,Electronics,Mobiles,Nova X5,7,27698.8,0.05,184197.0,20794.44,Cash
ORD10479,2025-10-16,CUST1033,Customer 1033,West,Goa,Panaji,Office Supplies,Paper,A4 Paper Box,2,518.68,0.2,829.89,42.06,Debit Card
ORD10480,2025-09-11,CUST1115,Customer 1115,West,Maharashtra,Kolhapur,Office Supplies,Stationery,Gel Pen Pack,5,184.27,0.05,875.26,99.57,Credit Card
ORD10481,2025-08-10,CUST1075,Customer 1075,West,Goa,Panaji,Electronics,Accessories,Wireless Mouse,2,1107.52,0.05,2104.3,190.45,UPI
ORD10482,2025-12-23,CUST1073,Customer 1073,West,Gujarat,Ahmedabad,Electronics,Laptops,AeroBook 14,1,63527.62,0.1,57174.86,7115.62,UPI
ORD10483,2025-01-23,CUST1078,Customer 1078,South,Karnataka,Mysuru,Office Supplies,Stationery,Premium Notebook,1,356.64,0.15,303.14,21.37,Cash
ORD10484,2025-09-07,CUST1009,Customer 1009,West,Maharashtra,Pune,Furniture,Storage,Filing Cabinet,3,6593.11,0.15,16812.44,336.25,UPI
ORD10485,2025-01-10,CUST1231,Customer 1231,South,Tamil Nadu,Coimbatore,Office Supplies,Binders,Document Binder,8,242.77,0.05,1845.04,258.13,UPI
ORD10486,2025-09-03,CUST1048,Customer 1048,East,West Bengal,Kolkata,Appliances,Kitchen,Electric Kettle,2,1682.19,0.1,3027.94,323.46,Credit Card
ORD10487,2025-11-21,CUST1067,Customer 1067,West,Goa,Margao,Furniture,Chairs,Ergo Chair,2,9075.58,0.1,16336.05,326.72,UPI
ORD10488,2025-04-10,CUST1221,Customer 1221,South,Telangana,Hyderabad,Office Supplies,Paper,A4 Paper Box,2,535.75,0.05,1017.92,97.83,Credit Card
ORD10489,2025-10-17,CUST1211,Customer 1211,North,Delhi,New Delhi,Appliances,Kitchen,Electric Kettle,3,1692.61,0.0,5077.82,1024.68,Cash
ORD10490,2025-06-29,CUST1164,Customer 1164,East,Jharkhand,Ranchi,Furniture,Chairs,Ergo Chair,3,8305.14,0.05,23669.66,1371.62,Credit Card
ORD10491,2025-08-11,CUST1224,Customer 1224,North,Delhi,New Delhi,Furniture,Storage,Filing Cabinet,6,6900.62,0.0,41403.73,3024.44,Net Banking
ORD10492,2025-09-07,CUST1199,Customer 1199,North,Punjab,Amritsar,Furniture,Chairs,Ergo Chair,3,8956.38,0.15,22838.76,1593.19,Cash
ORD10493,2025-05-27,CUST1119,Customer 1119,West,Maharashtra,Kolhapur,Office Supplies,Stationery,Premium Notebook,3,324.45,0.05,924.67,167.46,UPI
ORD10494,2025-04-06,CUST1220,Customer 1220,South,Tamil Nadu,Coimbatore,Office Supplies,Binders,Document Binder,1,249.04,0.2,199.24,39.19,Credit Card
ORD10495,2025-09-14,CUST1172,Customer 1172,South,Telangana,Hyderabad,Appliances,Kitchen,Electric Kettle,8,1912.25,0.1,13768.18,2218.41,Credit Card
ORD10496,2025-11-21,CUST1210,Customer 1210,North,Punjab,Amritsar,Furniture,Tables,Office Table,2,11518.33,0.1,20733.0,3958.72,Debit Card
ORD10497,2025-01-04,CUST1188,Customer 1188,West,Goa,Panaji,Appliances,Kitchen,Electric Kettle,1,1714.0,0.1,1542.6,214.84,UPI
